record_id,Model,Year,Region,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,revenue_USD
21734,M5,2024,North America,Electric,Manual,2.7,127873,72331,7423,536913013
21735,X6,2017,Africa,Petrol,Manual,1.8,65503,93987,5868,551515716
21736,X6,2018,Africa,Petrol,Automatic,3.4,101378,94948,7463,708596924
21737,7 Series,2020,Middle East,Diesel,Manual,1.6,179446,63907,2954,188781278
21738,X1,2020,Asia,Petrol,Automatic,4.8,109332,110921,1093,121236653
21739,X3,2011,North America,Diesel,Manual,4.9,63974,70942,347,24616874
21740,X5,2020,South America,Diesel,Automatic,2.6,184538,50631,4339,219687909
21741,M5,2022,South America,Hybrid,Manual,2.4,182819,39322,7939,312177358
21742,X3,2013,Africa,Hybrid,Manual,1.9,118583,103262,2582,266622484
21743,X3,2020,Africa,Electric,Automatic,4.7,137967,63815,2681,171088015
21744,3 Series,2018,Africa,Petrol,Manual,3.6,70255,82270,6501,534837270
21745,X3,2014,North America,Electric,Manual,3.6,60744,81102,3583,290588466
21746,5 Series,2012,South America,Hybrid,Automatic,4.6,141127,57961,2238,129716718
21747,i3,2015,Europe,Hybrid,Automatic,4.7,138829,111072,1437,159610464
21748,7 Series,2024,Asia,Diesel,Automatic,4.4,174900,57314,8650,495766100
21749,i8,2012,Europe,Petrol,Manual,4.2,51312,98622,6437,634829814
21750,3 Series,2023,Asia,Hybrid,Manual,4.6,108773,67705,7009,474544345
21751,M5,2014,Middle East,Petrol,Automatic,4.6,134850,53280,6753,359799840
21752,M5,2012,Middle East,Hybrid,Automatic,2.8,146355,51953,534,27742902
21753,X5,2015,Africa,Petrol,Manual,4.9,174828,100477,1012,101682724
21754,M3,2021,North America,Hybrid,Manual,4,37257,35288,8762,309193456
21755,5 Series,2019,Europe,Hybrid,Manual,2.8,128224,42623,7743,330029889
21756,X1,2014,North America,Electric,Manual,3,113588,88581,8034,711659754
21757,i3,2023,South America,Electric,Manual,3.9,64887,54349,5022,272940678
21758,i3,2018,South America,Diesel,Manual,2.8,23697,45862,8395,385011490
21759,i3,2012,Asia,Petrol,Automatic,4.4,67493,69271,9421,652602091
21760,M3,2015,Europe,Diesel,Automatic,2,169242,75575,1283,96962725
21761,X5,2017,Europe,Electric,Automatic,4.7,175005,89491,3988,356890108
21762,X3,2016,Asia,Hybrid,Manual,2.6,37159,62782,7616,478147712
21763,i3,2015,South America,Electric,Manual,2,21607,78073,704,54963392
21764,M3,2023,North America,Electric,Manual,4.5,110254,57965,1927,111698555
21765,3 Series,2024,Europe,Diesel,Manual,2.3,133822,95329,8704,829743616
21766,i8,2011,Asia,Hybrid,Automatic,4.5,138118,114209,7070,807457630
21767,i8,2024,Middle East,Electric,Manual,2.5,152202,88447,3775,333887425
21768,M3,2016,Asia,Hybrid,Manual,4.8,128696,72830,8278,602886740
21769,X6,2017,South America,Hybrid,Automatic,2.3,42998,34710,7090,246093900
21770,i8,2010,Asia,Electric,Automatic,1.7,72831,97563,3562,347519406
21771,i8,2024,South America,Diesel,Manual,4.8,174907,76848,1141,87683568
21772,X3,2018,North America,Hybrid,Automatic,2.1,186261,119872,6785,813331520
21773,X1,2013,Europe,Petrol,Manual,4.8,46917,64812,4633,300273996
21774,5 Series,2017,Asia,Petrol,Manual,4.4,138579,118502,2809,332872118
21775,X6,2024,Middle East,Petrol,Manual,1.8,44731,69037,5875,405592375
21776,X5,2019,Africa,Petrol,Manual,3.1,128810,48827,2135,104245645
21777,5 Series,2016,Asia,Electric,Manual,1.8,178638,105632,390,41196480
21778,M5,2023,Asia,Hybrid,Automatic,2.7,31217,32658,7870,257018460
21779,M5,2022,North America,Petrol,Automatic,2.7,56732,74801,130,9724130
21780,X6,2019,Africa,Electric,Manual,3.6,193438,85586,3071,262834606
21781,3 Series,2016,Europe,Diesel,Manual,4.9,128393,30402,5203,158181606
21782,5 Series,2011,Europe,Hybrid,Manual,2.1,69681,98682,4488,442884816
21783,X6,2010,Africa,Petrol,Automatic,2.7,82765,55589,909,50530401
21784,X1,2013,North America,Hybrid,Automatic,3.6,62717,61387,4161,255431307
21785,X1,2021,South America,Diesel,Manual,2.1,82440,37307,9937,370719659
21786,X6,2011,Middle East,Hybrid,Manual,4,55639,106228,225,23901300
21787,i8,2017,Middle East,Diesel,Automatic,2.9,77028,82134,7005,575348670
21788,5 Series,2019,Asia,Petrol,Automatic,4.8,131282,97318,485,47199230
21789,5 Series,2016,North America,Petrol,Manual,3.7,88604,92873,1496,138938008
21790,i3,2017,Asia,Hybrid,Manual,2.8,38962,86534,1758,152126772
21791,M5,2020,South America,Electric,Manual,4,114446,54779,7898,432644542
21792,7 Series,2015,North America,Hybrid,Automatic,4.4,59700,38001,2346,89150346
21793,X1,2010,Middle East,Petrol,Automatic,4.3,156839,62966,2840,178823440
21794,M5,2023,Europe,Hybrid,Manual,2.4,22975,39099,7244,283233156
21795,X6,2022,North America,Electric,Manual,3,61106,117498,4548,534380904
21796,M3,2022,Europe,Diesel,Manual,3.1,76895,117063,9241,1081779183
21797,M5,2021,South America,Hybrid,Automatic,2.9,17172,91424,4293,392483232
21798,X1,2018,Middle East,Diesel,Automatic,2.6,148707,88571,828,73336788
21799,i8,2015,Asia,Electric,Manual,4.1,47899,114927,3714,426838878
21800,i3,2021,Asia,Diesel,Automatic,1.5,191227,108561,5002,543022122
21801,X6,2022,South America,Petrol,Automatic,2.5,172069,69621,2848,198280608
21802,X3,2019,Africa,Electric,Automatic,2,50357,76463,5725,437750675
21803,X1,2010,Africa,Petrol,Manual,2,154245,110246,3849,424336854
21804,i3,2010,North America,Hybrid,Manual,2.5,10052,71859,6299,452639841
21805,7 Series,2017,Africa,Petrol,Automatic,4.2,119148,112023,3823,428263929
21806,X5,2015,Asia,Hybrid,Automatic,4.9,156146,74089,9793,725553577
21807,5 Series,2017,Africa,Petrol,Manual,3.3,194327,115929,5481,635406849
21808,X1,2017,Asia,Diesel,Manual,2.7,132642,70850,2907,205960950
21809,X6,2024,North America,Hybrid,Manual,4.4,163612,64132,8177,524407364
21810,M5,2020,North America,Electric,Manual,1.7,81122,82184,8515,699796760
21811,M3,2023,Middle East,Electric,Automatic,1.8,166851,106924,5806,620800744
21812,i3,2017,Middle East,Hybrid,Manual,2.7,121169,74502,1835,136711170
21813,5 Series,2019,Asia,Electric,Automatic,3.1,74415,46378,6975,323486550
21814,7 Series,2024,Middle East,Petrol,Automatic,4.3,94869,81729,6485,530012565
21815,X1,2016,Middle East,Petrol,Automatic,4.7,192231,111794,8943,999773742
21816,3 Series,2016,Middle East,Petrol,Manual,3.4,178077,52823,9800,517665400
21817,X1,2019,Europe,Petrol,Manual,3.2,109885,65361,9877,645570597
21818,3 Series,2013,Africa,Petrol,Manual,2.2,55337,84981,2423,205908963
21819,7 Series,2018,Africa,Petrol,Manual,3.1,112874,107356,1939,208163284
21820,M5,2021,Africa,Electric,Manual,4.7,161450,72817,4468,325346356
21821,M5,2011,Africa,Hybrid,Automatic,2.9,531,48894,319,15597186
21822,i8,2020,Middle East,Electric,Manual,2.2,106307,83088,7341,609949008
21823,X3,2018,Middle East,Hybrid,Manual,2.7,47288,66650,3778,251803700
21824,X6,2019,Asia,Diesel,Manual,3.3,194961,84785,2575,218321375
21825,3 Series,2012,Europe,Diesel,Automatic,3.6,191811,49975,3955,197651125
21826,X6,2023,South America,Hybrid,Manual,3,152262,117171,3914,458607294
21827,5 Series,2022,South America,Hybrid,Manual,4.2,85799,41968,6231,261502608
21828,X1,2024,North America,Diesel,Manual,3.5,1273,39471,4282,169014822
21829,7 Series,2011,North America,Hybrid,Automatic,3.8,103793,66477,7598,505092246
21830,i8,2022,Asia,Electric,Manual,4.5,53541,36720,1233,45275760
21831,X6,2013,Middle East,Diesel,Automatic,4.5,126310,51998,1050,54597900
21832,X5,2014,Africa,Petrol,Automatic,2.2,28593,66380,3037,201596060
21833,5 Series,2011,Europe,Electric,Automatic,3.7,180421,72027,3480,250653960
21834,M5,2022,Middle East,Petrol,Automatic,4,140476,83976,735,61722360
21835,3 Series,2024,Europe,Diesel,Manual,2,41113,104897,843,88428171
21836,X3,2010,Middle East,Hybrid,Manual,4.4,11890,110331,4046,446399226
21837,M3,2019,South America,Electric,Automatic,2.1,61096,34746,3888,135092448
21838,X6,2020,Africa,Hybrid,Automatic,4.3,10947,67820,8598,583116360
21839,X1,2014,Middle East,Electric,Manual,2.1,147675,65462,4746,310682652
21840,i8,2018,Middle East,Petrol,Automatic,4.1,180684,71402,327,23348454
21841,i8,2024,North America,Diesel,Manual,2,43617,77028,6514,501760392
21842,X3,2021,Asia,Hybrid,Manual,2.8,117933,95828,4058,388870024
21843,i3,2021,North America,Hybrid,Manual,2,186577,40218,1492,60005256
21844,X1,2024,Middle East,Hybrid,Automatic,2.4,189591,89836,613,55069468
21845,X6,2014,Asia,Electric,Automatic,4.9,77425,97490,4380,427006200
21846,M3,2021,Africa,Petrol,Automatic,1.9,12225,104228,1026,106937928
21847,X1,2020,Europe,Diesel,Automatic,2.9,150442,60880,1523,92720240
21848,5 Series,2019,North America,Diesel,Manual,3.9,74550,117240,1757,205990680
21849,3 Series,2018,South America,Electric,Manual,1.8,86748,81088,6534,529828992
21850,i3,2023,Middle East,Petrol,Manual,1.9,195136,74859,5730,428942070
21851,7 Series,2022,Africa,Diesel,Manual,2,8378,67102,4098,274983996
21852,X6,2021,Europe,Electric,Manual,3.8,74585,41714,6402,267053028
21853,3 Series,2019,Middle East,Petrol,Manual,4.7,136567,84247,2961,249455367
21854,X3,2015,Africa,Electric,Manual,4.4,2439,105920,7528,797365760
21855,7 Series,2012,South America,Hybrid,Manual,4.9,59638,94514,4445,420114730
21856,7 Series,2013,Middle East,Petrol,Manual,3.5,67155,81154,8462,686725148
21857,X3,2013,Europe,Petrol,Automatic,4.9,181683,30173,9036,272643228
21858,i3,2010,Africa,Diesel,Automatic,2.6,17711,42961,5399,231946439
21859,M3,2012,Africa,Hybrid,Manual,3,83063,39058,5201,203140658
21860,M3,2012,Asia,Petrol,Manual,2.9,2135,64293,2367,152181531
21861,M3,2022,Europe,Petrol,Automatic,1.7,154005,100923,8741,882167943
21862,i8,2023,North America,Diesel,Manual,4.4,40918,78027,4161,324670347
21863,X3,2010,Asia,Diesel,Automatic,1.6,183771,114390,282,32257980
21864,i3,2022,Middle East,Hybrid,Manual,4.1,191417,65521,9138,598730898
21865,X5,2018,North America,Petrol,Manual,2.9,12201,62934,4844,304852296
21866,5 Series,2020,North America,Petrol,Automatic,1.5,98276,110496,1515,167401440
21867,X5,2010,Africa,Electric,Manual,2.5,144932,34005,5186,176349930
21868,i3,2018,South America,Hybrid,Manual,2.7,196756,91656,8934,818854704
21869,5 Series,2010,Middle East,Petrol,Automatic,4.9,185998,42890,6467,277369630
21870,5 Series,2011,Middle East,Diesel,Automatic,3.8,143842,31335,3514,110111190
21871,X3,2011,Europe,Diesel,Manual,3.4,33326,53329,9892,527530468
21872,5 Series,2023,Middle East,Electric,Automatic,1.9,38158,119343,8115,968468445
21873,7 Series,2015,Asia,Electric,Automatic,2.9,68181,112331,1279,143671349
21874,X5,2016,Middle East,Electric,Manual,1.6,159104,36205,1885,68246425
21875,X5,2020,South America,Petrol,Manual,4.2,85427,79709,9893,788561137
21876,i8,2010,Africa,Petrol,Automatic,2.1,160217,57720,8253,476363160
21877,5 Series,2012,South America,Petrol,Automatic,3.6,120201,91383,1862,170155146
21878,7 Series,2011,Europe,Petrol,Manual,3.9,182397,102499,5484,562104516
21879,5 Series,2017,Middle East,Electric,Manual,2.8,144315,96406,8485,818004910
21880,i8,2018,North America,Petrol,Automatic,3.7,158716,103601,2176,225435776
21881,M3,2022,Asia,Petrol,Manual,4.2,43031,70528,7859,554279552
21882,i3,2011,North America,Petrol,Automatic,2.1,116081,36885,8069,297625065
21883,7 Series,2011,Europe,Diesel,Manual,3.6,104893,45651,9534,435236634
21884,i8,2019,North America,Hybrid,Manual,4.1,101311,50429,3545,178770805
21885,X6,2024,Asia,Diesel,Automatic,2.7,81665,73158,9161,670200438
21886,X3,2018,North America,Electric,Manual,2.1,140179,82992,8039,667172688
21887,i8,2023,North America,Electric,Manual,2.5,191378,56944,3436,195659584
21888,5 Series,2013,Africa,Diesel,Automatic,4.8,124518,82034,3037,249137258
21889,X1,2014,Middle East,Diesel,Automatic,2.8,34816,72983,4659,340027797
21890,M5,2022,Africa,Petrol,Automatic,1.9,11870,94860,7401,702058860
21891,X1,2020,South America,Diesel,Manual,1.8,146489,77519,7226,560152294
21892,5 Series,2018,Asia,Electric,Automatic,2.1,8962,102054,6951,709377354
21893,M5,2015,Asia,Hybrid,Automatic,1.9,95946,45598,467,21294266
21894,X6,2019,Africa,Hybrid,Automatic,3.2,35090,80350,9592,770717200
21895,M5,2021,North America,Hybrid,Automatic,2.7,104648,57310,9526,545935060
21896,M3,2018,Asia,Diesel,Automatic,4.4,107816,50128,5571,279263088
21897,i3,2018,Asia,Electric,Automatic,4.6,139283,49706,5539,275321534
21898,5 Series,2016,Asia,Petrol,Manual,3.2,130504,91950,7812,718313400
21899,M3,2023,North America,Diesel,Manual,4.6,170897,36057,8452,304753764
21900,i8,2021,North America,Hybrid,Manual,3.1,75244,58453,4810,281158930
21901,X6,2019,Asia,Electric,Automatic,3.7,27064,50641,441,22332681
21902,X3,2018,North America,Hybrid,Manual,2.1,112169,106976,1050,112324800
21903,X5,2014,Asia,Petrol,Manual,1.7,120543,78539,1763,138464257
21904,X3,2014,South America,Petrol,Automatic,2.1,82909,64183,9305,597222815
21905,M5,2021,North America,Hybrid,Manual,2.4,8081,79072,6283,496809376
21906,M5,2017,Africa,Hybrid,Manual,4.1,148855,38904,363,14122152
21907,X6,2019,Africa,Electric,Automatic,2.1,86276,108724,1658,180264392
21908,i3,2013,Middle East,Hybrid,Automatic,2,19321,116580,6640,774091200
21909,M3,2018,Africa,Electric,Manual,4.7,11090,77394,9231,714424014
21910,5 Series,2016,South America,Diesel,Automatic,3.9,132755,62750,3674,230543500
21911,5 Series,2016,Europe,Petrol,Automatic,3.2,119745,85820,2059,176703380
21912,X5,2022,Africa,Petrol,Manual,1.8,167890,84936,1822,154753392
21913,i3,2024,Asia,Diesel,Automatic,4.5,99556,94510,482,45553820
21914,i3,2012,Asia,Diesel,Automatic,1.9,160106,30618,5944,181993392
21915,X3,2013,Asia,Electric,Manual,3.6,48458,100134,8870,888188580
21916,M5,2016,South America,Electric,Manual,3.8,165516,54074,2232,120693168
21917,7 Series,2020,Middle East,Hybrid,Manual,2.9,22591,57986,3186,184743396
21918,M5,2020,Europe,Diesel,Manual,4.7,90493,75578,1235,93338830
21919,5 Series,2023,North America,Petrol,Manual,1.7,89043,105037,454,47686798
21920,M3,2014,North America,Electric,Automatic,4.4,7081,58736,3294,193476384
21921,i3,2021,Europe,Diesel,Automatic,3.4,106089,33906,3963,134369478
21922,X3,2012,Asia,Diesel,Automatic,3.6,166273,105370,1070,112745900
21923,M5,2010,Middle East,Hybrid,Manual,5,151985,54728,9798,536224944
21924,i3,2016,South America,Electric,Manual,3.5,158984,86728,9248,802060544
21925,M5,2015,Middle East,Hybrid,Automatic,4.3,149932,62050,8993,558015650
21926,X6,2019,Asia,Diesel,Manual,2,68934,103973,394,40965362
21927,X3,2024,North America,Hybrid,Manual,4.3,138359,99649,6736,671235664
21928,7 Series,2016,South America,Petrol,Automatic,4.2,85502,53595,1311,70263045
21929,X5,2024,North America,Diesel,Automatic,4.9,161283,98897,7847,776044759
21930,3 Series,2023,Asia,Electric,Automatic,4.8,5359,96189,9931,955252959
21931,3 Series,2011,Middle East,Diesel,Automatic,2.2,31041,100699,8112,816870288
21932,M3,2022,Asia,Petrol,Manual,3.1,88150,67086,9327,625711122
21933,X3,2021,Middle East,Electric,Automatic,4.7,104192,109233,1687,184276071
21934,X3,2013,Middle East,Hybrid,Manual,3.7,19780,89957,242,21769594
21935,i3,2011,North America,Hybrid,Automatic,3.1,192786,63567,5122,325590174
21936,M3,2017,South America,Diesel,Automatic,1.9,33054,33364,1605,53549220
21937,X5,2016,Africa,Diesel,Automatic,2.7,115509,36177,9481,342994137
21938,X5,2010,Africa,Petrol,Automatic,3.8,29574,38669,3093,119603217
21939,7 Series,2011,Middle East,Hybrid,Manual,4.2,95263,80848,6782,548311136
21940,5 Series,2011,North America,Electric,Manual,3.1,57696,81351,7595,617860845
21941,7 Series,2013,Africa,Petrol,Automatic,1.7,124933,86224,324,27936576
21942,X5,2012,Europe,Diesel,Manual,3.7,196961,70217,7095,498189615
21943,5 Series,2010,Middle East,Diesel,Manual,4.7,191358,54931,6639,364686909
21944,7 Series,2021,Europe,Electric,Automatic,3.2,86066,67928,5470,371566160
21945,7 Series,2023,South America,Electric,Manual,4.7,129550,102709,3015,309667635
21946,X3,2011,South America,Hybrid,Manual,2.7,116251,107200,9361,1003499200
21947,5 Series,2020,Asia,Hybrid,Automatic,4.6,75769,86151,5309,457375659
21948,i8,2018,South America,Petrol,Manual,4.3,13332,88820,3237,287510340
21949,X5,2022,South America,Electric,Automatic,4.9,172629,116015,4474,519051110
21950,i3,2010,Africa,Hybrid,Manual,4.3,113760,113287,9946,1126752502
21951,M5,2018,South America,Petrol,Manual,2.6,61044,54565,5864,319969160
21952,i3,2016,North America,Electric,Manual,4.7,160610,85641,7189,615673149
21953,X6,2011,Europe,Diesel,Manual,3.8,80280,111243,8990,1000074570
21954,X3,2011,North America,Petrol,Manual,2.1,181017,74179,8445,626441655
21955,i3,2014,South America,Hybrid,Automatic,1.7,3218,103564,3169,328194316
21956,X3,2022,Middle East,Hybrid,Automatic,2.8,58771,83089,4431,368167359
21957,X3,2014,Middle East,Electric,Automatic,4.3,35933,101928,7575,772104600
21958,X3,2013,Africa,Petrol,Manual,3.7,178601,108130,3422,370020860
21959,X5,2021,Asia,Petrol,Automatic,3.3,18798,44235,8686,384225210
21960,X5,2019,South America,Hybrid,Manual,1.5,107107,111079,2706,300579774
21961,i8,2019,Europe,Petrol,Automatic,3,148883,30217,8496,256723632
21962,3 Series,2022,Asia,Hybrid,Automatic,2.1,46973,43422,524,22753128
21963,M5,2021,North America,Electric,Manual,3.1,3029,112591,8768,987197888
21964,X5,2012,Africa,Hybrid,Automatic,5,158116,46532,6352,295571264
21965,i3,2013,Europe,Diesel,Manual,4.6,39066,68972,6784,467906048
21966,X5,2019,Europe,Petrol,Automatic,2.6,37727,47611,4726,225009586
21967,3 Series,2013,Africa,Diesel,Manual,3.6,121645,35538,731,25978278
21968,M5,2011,North America,Hybrid,Automatic,3.3,158215,43428,5736,249103008
21969,M5,2014,North America,Petrol,Automatic,2,183051,103016,8099,834326584
21970,M3,2024,Africa,Petrol,Automatic,5,46936,117442,7161,841002162
21971,X3,2014,Middle East,Electric,Automatic,3,124881,46657,5216,243362912
21972,3 Series,2014,Africa,Electric,Automatic,3.3,63040,80487,8324,669973788
21973,M5,2020,Middle East,Petrol,Manual,3.8,19263,108609,8397,911989773
21974,X6,2024,Middle East,Electric,Manual,2.2,59807,109295,220,24044900
21975,i8,2020,Asia,Petrol,Automatic,2.3,169261,77531,1935,150022485
21976,M3,2019,Europe,Hybrid,Manual,2.2,81473,39020,8187,319456740
21977,X5,2010,North America,Petrol,Manual,2.8,38435,118622,3420,405687240
21978,7 Series,2015,South America,Petrol,Automatic,2.2,43413,73983,8519,630261177
21979,i8,2020,North America,Electric,Automatic,4.7,127375,110747,5197,575552159
21980,X6,2011,North America,Electric,Automatic,4,98684,98729,4918,485549222
21981,X5,2016,North America,Hybrid,Automatic,4.6,195695,69098,3184,220008032
21982,M3,2013,North America,Petrol,Automatic,4.5,42011,57959,6741,390701619
21983,3 Series,2024,Europe,Hybrid,Manual,4,4212,31618,363,11477334
21984,7 Series,2014,South America,Petrol,Manual,2.3,183727,37856,6497,245950432
21985,X6,2014,Europe,Diesel,Manual,3.7,141987,50979,6947,354151113
21986,X3,2014,Middle East,Petrol,Manual,2.2,29436,40167,2397,96280299
21987,i8,2011,Asia,Diesel,Manual,2,166624,68732,579,39795828
21988,i3,2014,South America,Diesel,Manual,3.7,2854,63994,7085,453397490
21989,X5,2012,Africa,Hybrid,Manual,3.7,51403,77588,1612,125071856
21990,X6,2013,Europe,Hybrid,Manual,2,91043,41549,393,16328757
21991,X3,2022,South America,Diesel,Manual,2.7,14585,61206,8898,544610988
21992,M3,2011,Asia,Hybrid,Automatic,1.7,187577,118365,4184,495239160
21993,5 Series,2013,Africa,Hybrid,Manual,4,101984,92344,8385,774304440
21994,7 Series,2022,South America,Electric,Automatic,5,87087,55878,8279,462613962
